"sourceCode";"sourceName";"targetCode";"targetName"
"0301110604";"Oslo LKS 110604";"03013912";"Lundås"
"0301110604";"Oslo LKS 110604";"03013913";"Østre Høybråten"
"0301120101";"Oslo LKS 120101";"03013801";"Nyland"
"0301120101";"Oslo LKS 120101";"03013805";"Nordre Lindberg"
"0301120101";"Oslo LKS 120101";"03013806";"Nordre Furuset"
"0301120101";"Oslo LKS 120101";"03013814";"Furuset Stadion"
"0301120102";"Oslo LKS 120102";"03013809";"Gransdalen"
"0301120103";"Oslo LKS 120103";"03013810";"Sletten"
"0301120103";"Oslo LKS 120103";"03013815";"Haugen"
"0301120104";"Oslo LKS 120104";"03013807";"Søndre Furuset"
"0301120104";"Oslo LKS 120104";"03013818";"Gran"
"0301120105";"Oslo LKS 120105";"03013819";"Vestre Furuset"
"0301120201";"Oslo LKS 120201";"03013808";"Sørliløkka"
"0301120201";"Oslo LKS 120201";"03013812";"Ellingsrud"
"0301120201";"Oslo LKS 120201";"03013821";"Skansen"
"0301120202";"Oslo LKS 120202";"03013811";"Bakås"
"0301120203";"Oslo LKS 120203";"03013813";"Ellingsrudåsen"
"0301120301";"Oslo LKS 120301";"03013802";"Lindberglia"
"0301120301";"Oslo LKS 120301";"03013803";"Søndre Lindberg"
"0301120302";"Oslo LKS 120302";"03013804";"Lindebergåsen"
"0301120303";"Oslo LKS 120303";"03013816";"Kløftehagen"
"0301120304";"Oslo LKS 120304";"03013817";"Skjønnhaug"
"0301120401";"Oslo LKS 120401";"03013701";"Alfaset"
"0301120401";"Oslo LKS 120401";"03013702";"Trosterud"
"0301120401";"Oslo LKS 120401";"03013712";"Stubberud"
"0301120401";"Oslo LKS 120401";"03013713";"Trosterudlia"
"0301120402";"Oslo LKS 120402";"03013705";"Haugerud"
"0301120403";"Oslo LKS 120403";"03013710";"Lutvann"
"0301120403";"Oslo LKS 120403";"03013715";"Haukåsen"
"0301120403";"Oslo LKS 120403";"03013716";"Solfjellet"
"0301120404";"Oslo LKS 120404";"03013714";"Østre Trosterud"
"0301120501";"Oslo LKS 120501";"03013708";"Hellerud"
"0301120502";"Oslo LKS 120502";"03013717";"Larsbråten"
"0301120502";"Oslo LKS 120502";"03013718";"Trolldalen"
"0301120601";"Oslo LKS 120601";"03013703";"Tveita"
"0301120601";"Oslo LKS 120601";"03013719";"Smalvoll"
"0301120602";"Oslo LKS 120602";"03013704";"Karlstuen"
"0301120602";"Oslo LKS 120602";"03013721";"Tveita Senter"
"0301120602";"Oslo LKS 120602";"03014207";"Alnabru"
"0301120603";"Oslo LKS 120603";"03013720";"Lohøgda"
"0301120701";"Oslo LKS 120701";"03013616";"Bryn"
"0301120701";"Oslo LKS 120701";"03014205";"Teisen"
"0301120702";"Oslo LKS 120702";"03014206";"Søndre Fjellhus"
"0301120703";"Oslo LKS 120703";"03014208";"Nordre Fjellhus"
"0301130101";"Oslo LKS 130101";"03013507";"Søndre Manglerud"
"0301130101";"Oslo LKS 130101";"03013603";"Østre Manglerud"
"0301130102";"Oslo LKS 130102";"03013508";"Vestre Manglerud"
"0301130102";"Oslo LKS 130102";"03013510";"Søndre Ryen"
"0301130103";"Oslo LKS 130103";"03013602";"Nordre Manglerud"
"0301130103";"Oslo LKS 130103";"03013604";"Rognerud"
"0301130104";"Oslo LKS 130104";"03013512";"Svartdal"
"0301130105";"Oslo LKS 130105";"03013601";"Fagerlia"
"0301130201";"Oslo LKS 130201";"03013605";"Brynslia"
"0301130201";"Oslo LKS 130201";"03013612";"Godlia"
"0301130201";"Oslo LKS 130201";"03013620";"Høyenhall Nord"
"0301130201";"Oslo LKS 130201";"03013706";"Stordam"
"0301130202";"Oslo LKS 130202";"03013613";"Skøyenåsen"
"0301130203";"Oslo LKS 130203";"03013619";"Høyenhall Sør"
"0301130204";"Oslo LKS 130204";"03013607";"Oppsal"
"0301130204";"Oslo LKS 130204";"03013617";"Ulsrud"
"0301130301";"Oslo LKS 130301";"03013618";"Søndre Trasop"
"0301130301";"Oslo LKS 130301";"03013707";"Nordre Trasop"
"0301130301";"Oslo LKS 130301";"03013709";"Tørtberg"
"0301130301";"Oslo LKS 130301";"03013711";"Østre Trasop"
"0301130302";"Oslo LKS 130302";"03013621";"Eftasåsen Øst"
"0301130303";"Oslo LKS 130303";"03013614";"Oppsaltoppen"
"0301130304";"Oslo LKS 130304";"03013622";"Eftasåsen Vest"
"0301130305";"Oslo LKS 130305";"03013623";"Vetland Vest"
"0301130306";"Oslo LKS 130306";"03013624";"Vetland Øst"
"0301130401";"Oslo LKS 130401";"03013414";"Bølerlia"
"0301130402";"Oslo LKS 130402";"03013415";"Haraløkka"
"0301130403";"Oslo LKS 130403";"03013611";"Tveteråsen"
"0301130404";"Oslo LKS 130404";"03013609";"Krinskollen"
"0301130404";"Oslo LKS 130404";"03013610";"Bølersletta"
"0301130501";"Oslo LKS 130501";"03013411";"Rustad"
"0301130501";"Oslo LKS 130501";"03013413";"Bogerud"
"0301130502";"Oslo LKS 130502";"03013417";"Stallerud"
"0301130503";"Oslo LKS 130503";"03013421";"Skullerud Nord"
"0301130504";"Oslo LKS 130504";"03013422";"Skullerud Øst"
"0301130504";"Oslo LKS 130504";"03013423";"Skullerud Sør"
"0301130601";"Oslo LKS 130601";"03013404";"Lille Langerud"
"0301130601";"Oslo LKS 130601";"03013511";"Høgda"
"0301130602";"Oslo LKS 130602";"03013412";"Løvsetdalen"
"0301130602";"Oslo LKS 130602";"03013506";"Abildsø"
"0301140101";"Oslo LKS 140101";"03013102";"Midtåsen"
"0301140102";"Oslo LKS 140102";"03013201";"Ljan"
"0301140102";"Oslo LKS 140102";"03013202";"Øvre Ljanskollen"
"0301140201";"Oslo LKS 140201";"03013011";"Kastellet"
"0301140201";"Oslo LKS 140201";"03013105";"Bråten"
"0301140202";"Oslo LKS 140202";"03013012";"Seterhøgda"
"0301140202";"Oslo LKS 140202";"03013401";"Hellinga"
"0301140203";"Oslo LKS 140203";"03013101";"Nedre Nordstrand"
"0301140204";"Oslo LKS 140204";"03013106";"Nordseter"
"0301140301";"Oslo LKS 140301";"03013004";"Ormsund"
"0301140301";"Oslo LKS 140301";"03013005";"Nedre Bekkelaget"
"0301140302";"Oslo LKS 140302";"03013006";"Ulvøya"
"0301140303";"Oslo LKS 140303";"03013003";"Ekeberg"
"0301140303";"Oslo LKS 140303";"03013009";"Holtet"
"0301140304";"Oslo LKS 140304";"03013007";"Sørli"
"0301140305";"Oslo LKS 140305";"03013008";"Bekkelagshøgda"
"0301140305";"Oslo LKS 140305";"03013010";"Brannfjell"
"0301140401";"Oslo LKS 140401";"03013502";"Lille Ekeberg"
"0301140402";"Oslo LKS 140402";"03013504";"Brattlikollen"
"0301140403";"Oslo LKS 140403";"03013505";"Østerli"
"0301140404";"Oslo LKS 140404";"03013503";"Simensbråten"
"0301140404";"Oslo LKS 140404";"03013509";"Ryen"
"0301140501";"Oslo LKS 140501";"03013402";"Lambertseter Sentrum"
"0301140501";"Oslo LKS 140501";"03013403";"Marmorberget"
"0301140502";"Oslo LKS 140502";"03013405";"Nylænde"
"0301140502";"Oslo LKS 140502";"03013406";"Karlsrud"
"0301140503";"Oslo LKS 140503";"03013409";"Bergkrystallen"
"0301140504";"Oslo LKS 140504";"03013416";"Munkelia Nord"
"0301140504";"Oslo LKS 140504";"03013418";"Blåfjellet Vest"
"0301140504";"Oslo LKS 140504";"03013419";"Blåfjellet Nord"
"0301140504";"Oslo LKS 140504";"03013420";"Blåfjellet Øst"
"0301140601";"Oslo LKS 140601";"03013104";"Nordstrandshøgda"
"0301140601";"Oslo LKS 140601";"03013107";"Søndre Hellerud"
"0301140602";"Oslo LKS 140602";"03013108";"Ljabru Nord"
"0301140603";"Oslo LKS 140603";"03013109";"Ljabru Sør"
"0301140604";"Oslo LKS 140604";"03013306";"Munkerud"
"0301140604";"Oslo LKS 140604";"03013407";"Munkelia Sør"
"0301150101";"Oslo LKS 150101";"03013204";"Holmlia Senter"
"0301150102";"Oslo LKS 150102";"03013205";"Holmlia"
"0301150103";"Oslo LKS 150103";"03013207";"Asperud"
"0301150104";"Oslo LKS 150104";"03013211";"Åsbråten"
"0301150104";"Oslo LKS 150104";"03013214";"Rosenholm"
"0301150201";"Oslo LKS 150201";"03013203";"Skovbakken"
"0301150201";"Oslo LKS 150201";"03013213";"Sloreåsen"
"0301150202";"Oslo LKS 150202";"03013209";"Ravnåsen"
"0301150202";"Oslo LKS 150202";"03013212";"Hvervenbukta"
"0301150203";"Oslo LKS 150203";"03013210";"Nordre Ås"
"0301150301";"Oslo LKS 150301";"03013206";"Nedre Prinsdal"
"0301150302";"Oslo LKS 150302";"03013208";"Hauketo"
"0301150303";"Oslo LKS 150303";"03013215";"Øvre Prinsdal"
"0301150401";"Oslo LKS 150401";"03013301";"Bjørnerud"
"0301150402";"Oslo LKS 150402";"03013314";"Tangen"
"0301150403";"Oslo LKS 150403";"03013323";"Rudshøgda Sør"
"0301150403";"Oslo LKS 150403";"03013324";"Rudshøgda Nord"
"0301150403";"Oslo LKS 150403";"03013325";"Rudshøgda Vest"
"0301150501";"Oslo LKS 150501";"03013304";"Brenna"
"0301150501";"Oslo LKS 150501";"03013305";"Dal"
"0301150502";"Oslo LKS 150502";"03013307";"Mortensrud"
"0301150502";"Oslo LKS 150502";"03013313";"Lofsrud"
"0301150502";"Oslo LKS 150502";"03013315";"Steinbråten"
"0301150601";"Oslo LKS 150601";"03013302";"Sværsvann"
"0301150601";"Oslo LKS 150601";"03013303";"Godheim"
"0301150601";"Oslo LKS 150601";"03013311";"Gjersrud"
"0301150601";"Oslo LKS 150601";"03013312";"Stensrudåsen"
"0301150601";"Oslo LKS 150601";"03013318";"Gjerdsrudhøgda"
"0301150601";"Oslo LKS 150601";"03013319";"Bjørnåsen Nord"
"0301150602";"Oslo LKS 150602";"03013320";"Bjørnåsen Sør"
"0301150603";"Oslo LKS 150603";"03013316";"Brunåsen"
"0301150604";"Oslo LKS 150604";"03013321";"Meklenborg Nord"
"0301150605";"Oslo LKS 150605";"03013322";"Meklenborg Sør"
"0301160101";"Oslo LKS 160101";"03010101";"Sentrum 1  - Rode 1"
"0301160101";"Oslo LKS 160101";"03010102";"Sentrum 1  - Rode 2"
"0301160101";"Oslo LKS 160101";"03010103";"Sentrum 1  - Rode 3"
"0301160101";"Oslo LKS 160101";"03010104";"Sentrum 1  - Rode 4"
"0301160101";"Oslo LKS 160101";"03010105";"Sentrum 1  - Rode 5"
"0301160101";"Oslo LKS 160101";"03010211";"Sentrum 2  - Rode 11"
"0301160101";"Oslo LKS 160101";"03010305";"Sentrum 3  - Rode 5"
"0301160101";"Oslo LKS 160101";"03010306";"Sentrum 3  - Rode 6"
"0301160101";"Oslo LKS 160101";"03010307";"Sentrum 3  - Rode 7"
"0301160101";"Oslo LKS 160101";"03010309";"Sentrum 3  - Rode 9"
"0301170101";"Oslo LKS 170101";"03015101";"Venner"
"0301170101";"Oslo LKS 170101";"03015102";"Lyse"
"0301170101";"Oslo LKS 170101";"03015103";"Sørkedalen Øst"
"0301170101";"Oslo LKS 170101";"03015801";"Nordre Østmarka"
"0301170101";"Oslo LKS 170101";"03015802";"Østmarksetra"
"0301170101";"Oslo LKS 170101";"03015803";"Mariholtet"
"0301170101";"Oslo LKS 170101";"03015804";"Rustadsaga"
"0301170101";"Oslo LKS 170101";"03015805";"Søndre Østmarka"
"0301170101";"Oslo LKS 170101";"03015901";"Solemskogen"
"0301170101";"Oslo LKS 170101";"03015902";"Alnsjøen"
"0301170101";"Oslo LKS 170101";"03016001";"Tryvann"
"0301170101";"Oslo LKS 170101";"03016002";"Maridalen"
"0301170101";"Oslo LKS 170101";"03016003";"Skjennungen"
"0301170101";"Oslo LKS 170101";"03016004";"Kobberhaugene"
"0301170101";"Oslo LKS 170101";"03016005";"Nordre Nordmarka"
"0301170101";"Oslo LKS 170101";"03016006";"Kikut"
"0301170101";"Oslo LKS 170101";"03016007";"Movatn"
"03019999";"Oslo LKS 019999";"03010310";"Sentrum 3  - Rode 10"
"03019999";"Oslo LKS 019999";"03011210";"St.hanshaugen Rode 10"
"03019999";"Oslo LKS 019999";"03012011";"Torshov Rode 11"
"03019999";"Oslo LKS 019999";"03012407";"Tøyen Rode 7"
"03019999";"Oslo LKS 019999";"03013002";"Sjursøya"
"03019999";"Oslo LKS 019999";"03013308";"Grønliåsen"
"1101000001";"Eigersund LKS 01";"11010101";"Hovland"
"1101000001";"Eigersund LKS 01";"11010102";"Sæstad"
"1101000001";"Eigersund LKS 01";"11010103";"Leidland"
"1101000001";"Eigersund LKS 01";"11010408";"Hestnes"
"1101000001";"Eigersund LKS 01";"11010501";"Skåra"
"1101000001";"Eigersund LKS 01";"11010502";"Hadland"
"1101000001";"Eigersund LKS 01";"11010503";"Stapnes"
"1101000001";"Eigersund LKS 01";"11010504";"Heien"
"1101000002";"Eigersund LKS 02";"11010409";"Årstaddalen Øst"
"1101000002";"Eigersund LKS 02";"11010505";"Slettebø"
"1101000002";"Eigersund LKS 02";"11010601";"Møgedal"
"1101000002";"Eigersund LKS 02";"11010602";"Lomeland"
"1101000002";"Eigersund LKS 02";"11010603";"Svalestad"
"1101000002";"Eigersund LKS 02";"11010604";"Brualand"
"1101000002";"Eigersund LKS 02";"11010605";"Årrestad"
"1101000002";"Eigersund LKS 02";"11010606";"Rødland"
"1101000002";"Eigersund LKS 02";"11010607";"Grøsfjell"
"1101000002";"Eigersund LKS 02";"11010608";"Gyadalen"
"1101000003";"Eigersund LKS 03";"11010301";"Hafsøy Vest"
"1101000003";"Eigersund LKS 03";"11010304";"Lagård"
"1101000003";"Eigersund LKS 03";"11010305";"Egrefjellet"
"1101000003";"Eigersund LKS 03";"11010306";"Bakkebø - Slettebø"
"1101000004";"Eigersund LKS 04";"11010302";"Hafsøy Øst"
"1101000004";"Eigersund LKS 04";"11010402";"Egersund Vest"
"1101000004";"Eigersund LKS 04";"11010403";"Egersund Sentrum"
"1101000004";"Eigersund LKS 04";"11010404";"Årstad"
"1101000005";"Eigersund LKS 05";"11010104";"Skadberg"
"1101000005";"Eigersund LKS 05";"11010105";"Seglem"
"1101000005";"Eigersund LKS 05";"11010201";"Hellvik Vest"
"1101000005";"Eigersund LKS 05";"11010202";"Hellvik Øst"
"1101000005";"Eigersund LKS 05";"11010203";"Hegrestad"
"1101000005";"Eigersund LKS 05";"11010204";"Fotland"
"1101000006";"Eigersund LKS 06";"11010303";"Eie"
"1101000006";"Eigersund LKS 06";"11010401";"Husabø"
"1101000006";"Eigersund LKS 06";"11010405";"Rundevoll"
"1101000006";"Eigersund LKS 06";"11010406";"Rundevoll Vest"
"1101000006";"Eigersund LKS 06";"11010407";"Lygre"
"1103010001";"Stavanger LKS 010001";"11031102";"Bjørnøy - Roaldsøy - Ormøy - Steinsøy"
"1103010001";"Stavanger LKS 010001";"11031209";"Husabø 2"
"1103010001";"Stavanger LKS 010001";"11031214";"Austbø 2"
"1103010001";"Stavanger LKS 010001";"11031215";"Lunde 1"
"1103010001";"Stavanger LKS 010001";"11031217";"Husabø 3"
"1103010001";"Stavanger LKS 010001";"11031218";"Husabø 4"
"1103010001";"Stavanger LKS 010001";"11031225";"Tosteinjordet"
"1103010001";"Stavanger LKS 010001";"11031226";"Kuneset"
"1103010002";"Stavanger LKS 010002";"11030101";"Buøy 2"
"1103010002";"Stavanger LKS 010002";"11030102";"Buøy 1"
"1103010002";"Stavanger LKS 010002";"11030104";"Engøy"
"1103010002";"Stavanger LKS 010002";"11030105";"Sølyst - Grasholmen"
"1103010002";"Stavanger LKS 010002";"11031208";"Ulsnes"
"1103010003";"Stavanger LKS 010003";"11031205";"Kråkeneset 1"
"1103010003";"Stavanger LKS 010003";"11031206";"Kråkeneset 2"
"1103010003";"Stavanger LKS 010003";"11031207";"Husabø 1"
"1103010003";"Stavanger LKS 010003";"11031216";"Skeie 4"
"1103010004";"Stavanger LKS 010004";"11031210";"Skeie 1"
"1103010004";"Stavanger LKS 010004";"11031219";"Austbø 3"
"1103010004";"Stavanger LKS 010004";"11031221";"Husabø 5"
"1103010005";"Stavanger LKS 010005";"11031211";"Skeie 2"
"1103010005";"Stavanger LKS 010005";"11031220";"Skeie 5"
"1103010005";"Stavanger LKS 010005";"11031222";"Austbø 4"
"1103010005";"Stavanger LKS 010005";"11031223";"Austbø 5"
"1103010005";"Stavanger LKS 010005";"11031224";"Kallagen"
"1103020001";"Stavanger LKS 020001";"11032605";"Tastaveden 2"
"1103020001";"Stavanger LKS 020001";"11032703";"Vardeneset"
"1103020001";"Stavanger LKS 020001";"11032716";"Finnestad 1"
"1103020001";"Stavanger LKS 020001";"11032717";"Finnestad 2"
"1103020001";"Stavanger LKS 020001";"11032718";"Finnestad 3"
"1103020001";"Stavanger LKS 020001";"11032720";"Smits Minde"
"1103020001";"Stavanger LKS 020001";"11032721";"Tastarustå Nord 1"
"1103020002";"Stavanger LKS 020002";"11032705";"Eskelandshagen"
"1103020002";"Stavanger LKS 020002";"11032719";"Høye 1"
"1103020002";"Stavanger LKS 020002";"11032722";"Tastarustå Nord 2"
"1103020002";"Stavanger LKS 020002";"11032723";"Tastarustå Nord 3"
"1103020002";"Stavanger LKS 020002";"11032724";"Tastarustå Nord 4"
"1103020002";"Stavanger LKS 020002";"11032725";"Tastarustå Nord 5"
"1103020003";"Stavanger LKS 020003";"11032708";"Nedre Tasta 1"
"1103020003";"Stavanger LKS 020003";"11032710";"Nedre Tasta 3"
"1103020003";"Stavanger LKS 020003";"11032712";"Nedre Tasta 5"
"1103020003";"Stavanger LKS 020003";"11032726";"Tastarustå Sør 1"
"1103020003";"Stavanger LKS 020003";"11032727";"Tastarustå Sør 2"
"1103020004";"Stavanger LKS 020004";"11032608";"Vølstadbakkene"
"1103020004";"Stavanger LKS 020004";"11032609";"Nedre Tasta 9"
"1103020004";"Stavanger LKS 020004";"11032610";"Nedre Tasta 10"
"1103020004";"Stavanger LKS 020004";"11032709";"Nedre Tasta 2"
"1103020004";"Stavanger LKS 020004";"11032711";"Nedre Tasta 4"
"1103020005";"Stavanger LKS 020005";"11030910";"Kalhammaren 2"
"1103020005";"Stavanger LKS 020005";"11032606";"Tastaveden 3"
"1103020005";"Stavanger LKS 020005";"11032607";"Tastaveden 4"
"1103020006";"Stavanger LKS 020006";"11032714";"Teinå"
"1103020006";"Stavanger LKS 020006";"11032715";"Byåsen 1"
"1103020007";"Stavanger LKS 020007";"11032603";"Indre Tasta"
"1103030001";"Stavanger LKS 030001";"11030801";"Eiganes 3"
"1103030001";"Stavanger LKS 030001";"11030802";"Stadion"
"1103030001";"Stavanger LKS 030001";"11030905";"Byhaugen"
"1103030001";"Stavanger LKS 030001";"11030906";"Byhaugen Øst"
"1103030001";"Stavanger LKS 030001";"11030915";"Stokka 1"
"1103030001";"Stavanger LKS 030001";"11030916";"Stokka 2"
"1103030002";"Stavanger LKS 030002";"11030601";"St Olav"
"1103030002";"Stavanger LKS 030002";"11030602";"Eiganes 1"
"1103030002";"Stavanger LKS 030002";"11030807";"Tidegeilen"
"1103030002";"Stavanger LKS 030002";"11030901";"Bjergsted"
"1103030002";"Stavanger LKS 030002";"11030912";"Kampen 3"
"1103030002";"Stavanger LKS 030002";"11030914";"Kampen 4"
"1103030003";"Stavanger LKS 030003";"11030804";"Ledaal 2"
"1103030003";"Stavanger LKS 030003";"11030805";"Ledaal 3"
"1103030003";"Stavanger LKS 030003";"11030806";"Rudlå"
"1103030003";"Stavanger LKS 030003";"11030911";"Kampen 1"
"1103030003";"Stavanger LKS 030003";"11030913";"Kampen 2"
"1103030004";"Stavanger LKS 030004";"11032101";"Stokkabrautene"
"1103030004";"Stavanger LKS 030004";"11032104";"Nedre Stokka 1"
"1103030004";"Stavanger LKS 030004";"11032105";"Nedre Stokka 2"
"1103030005";"Stavanger LKS 030005";"11030607";"Vålandsskråningen"
"1103030005";"Stavanger LKS 030005";"11030608";"Våland 3"
"1103030005";"Stavanger LKS 030005";"11030614";"Våland 6"
"1103030005";"Stavanger LKS 030005";"11030616";"Vålandshaugen 2"
"1103030005";"Stavanger LKS 030005";"11031906";"Solbjørg"
"1103030006";"Stavanger LKS 030006";"11030510";"Sentrum Vest 2"
"1103030006";"Stavanger LKS 030006";"11030606";"Våland 2"
"1103030006";"Stavanger LKS 030006";"11030611";"Våland 1"
"1103030006";"Stavanger LKS 030006";"11030612";"Våland 7"
"1103030007";"Stavanger LKS 030007";"11030603";"Eiganes 2"
"1103030007";"Stavanger LKS 030007";"11030604";"Mosvatnet Nord"
"1103030007";"Stavanger LKS 030007";"11030803";"Ledaal 1"
"1103030008";"Stavanger LKS 030008";"11030907";"Bakkeland"
"1103030008";"Stavanger LKS 030008";"11030909";"Kalhammaren 1"
"1103030009";"Stavanger LKS 030009";"11032102";"Lassa"
"1103030009";"Stavanger LKS 030009";"11032208";"Madlaforen - Sandal 2"
"1103040001";"Stavanger LKS 040001";"11032306";"Kuleberget"
"1103040001";"Stavanger LKS 040001";"11032309";"Sams"
"1103040001";"Stavanger LKS 040001";"11032404";"Ørneberget - Slettesvik"
"1103040001";"Stavanger LKS 040001";"11032504";"Friheim"
"1103040001";"Stavanger LKS 040001";"11032505";"Nordre Sunde 1"
"1103040001";"Stavanger LKS 040001";"11032506";"Søre Sunde 1"
"1103040001";"Stavanger LKS 040001";"11032508";"Nordre Sunde 2"
"1103040001";"Stavanger LKS 040001";"11032509";"Sundekrossen"
"1103040001";"Stavanger LKS 040001";"11032511";"Søre Sunde 3"
"1103040001";"Stavanger LKS 040001";"11032512";"Søre Sunde 4"
"1103040001";"Stavanger LKS 040001";"11032515";"Mimmarudlå"
"1103040002";"Stavanger LKS 040002";"11032007";"Felt D"
"1103040002";"Stavanger LKS 040002";"11032202";"Molkeholen"
"1103040002";"Stavanger LKS 040002";"11032203";"Madlamark 1"
"1103040002";"Stavanger LKS 040002";"11032204";"Madlamark 2"
"1103040003";"Stavanger LKS 040003";"11032304";"Madlastø"
"1103040003";"Stavanger LKS 040003";"11032307";"Fluberget"
"1103040003";"Stavanger LKS 040003";"11032308";"Klakk"
"1103040003";"Stavanger LKS 040003";"11032510";"Malthaug"
"1103040003";"Stavanger LKS 040003";"11032513";"Olafshagen 1"
"1103040003";"Stavanger LKS 040003";"11032514";"Bråtet"
"1103040004";"Stavanger LKS 040004";"11032401";"Sletteberget"
"1103040004";"Stavanger LKS 040004";"11032402";"Smiodden"
"1103040004";"Stavanger LKS 040004";"11032403";"Nord - Sunde"
"1103040005";"Stavanger LKS 040005";"11032009";"Haugtussa 1"
"1103040005";"Stavanger LKS 040005";"11032011";"Ullandhaug 1"
"1103040005";"Stavanger LKS 040005";"11032206";"Madlamark Sør"
"1103040006";"Stavanger LKS 040006";"11032207";"Madlaforen - Sandal 1"
"1103040006";"Stavanger LKS 040006";"11032302";"Revheim - Golfbanen"
"1103040007";"Stavanger LKS 040007";"11032205";"Madlamark 3"
"1103040007";"Stavanger LKS 040007";"11032305";"Gjeresberget"
"1103040007";"Stavanger LKS 040007";"11032310";"Madlaleiren"
"1103050001";"Stavanger LKS 050001";"11030302";"Nylund 1"
"1103050001";"Stavanger LKS 050001";"11030304";"Storhaug 3"
"1103050001";"Stavanger LKS 050001";"11030305";"Storhaug 4"
"1103050001";"Stavanger LKS 050001";"11030406";"Varden 3"
"1103050001";"Stavanger LKS 050001";"11030407";"Varden 4"
"1103050001";"Stavanger LKS 050001";"11030511";"Paradis 1"
"1103050001";"Stavanger LKS 050001";"11030512";"Paradis 2"
"1103050002";"Stavanger LKS 050002";"11030201";"Verket"
"1103050002";"Stavanger LKS 050002";"11030205";"Johannes"
"1103050002";"Stavanger LKS 050002";"11030503";"Blåsenborg"
"1103050002";"Stavanger LKS 050002";"11030504";"Storhaug 1"
"1103050002";"Stavanger LKS 050002";"11030506";"Birkelandsgt - Vikedalsgt"
"1103050003";"Stavanger LKS 050003";"11030401";"Breivig"
"1103050003";"Stavanger LKS 050003";"11031104";"Lindøy - Hellesøy - Kalvøy"
"1103050003";"Stavanger LKS 050003";"11031105";"Vassøy"
"1103050003";"Stavanger LKS 050003";"11031106";"Langøy 1"
"1103050004";"Stavanger LKS 050004";"11030501";"Sentrum Øst"
"1103050004";"Stavanger LKS 050004";"11030502";"Nytorget"
"1103050004";"Stavanger LKS 050004";"11030507";"Bergjeland"
"1103050004";"Stavanger LKS 050004";"11030509";"Sentrum Vest 1"
"1103050005";"Stavanger LKS 050005";"11030206";"Lervik 1"
"1103050005";"Stavanger LKS 050005";"11030303";"Nylund 2"
"1103050006";"Stavanger LKS 050006";"11030402";"Midjord"
"1103050006";"Stavanger LKS 050006";"11030405";"Strømvig"
