levekaar,lksnavn,grunnkrets
3411000007,Ringsaker LKS 07,34110401
3411000007,Ringsaker LKS 07,34110402
3411000007,Ringsaker LKS 07,34110403
3411000007,Ringsaker LKS 07,34110404
3411000007,Ringsaker LKS 07,34110406
3411000007,Ringsaker LKS 07,34110413
3411000008,Ringsaker LKS 08,34110605
3411000008,Ringsaker LKS 08,34110606
3411000008,Ringsaker LKS 08,34110624
3411000008,Ringsaker LKS 08,34110702
3411000008,Ringsaker LKS 08,34111101
3411000008,Ringsaker LKS 08,34111205
3411000008,Ringsaker LKS 08,34111206
3411000008,Ringsaker LKS 08,34111303
3411000009,Ringsaker LKS 09,34111202
3411000009,Ringsaker LKS 09,34111203
3411000009,Ringsaker LKS 09,34111207
3411000009,Ringsaker LKS 09,34111208
3411000009,Ringsaker LKS 09,34111209
3411000009,Ringsaker LKS 09,34111210
3411000009,Ringsaker LKS 09,34111211
3411000009,Ringsaker LKS 09,34111212
3411000010,Ringsaker LKS 10,34111104
3411000010,Ringsaker LKS 10,34111105
3411000010,Ringsaker LKS 10,34111106
3411000010,Ringsaker LKS 10,34111201
3411000010,Ringsaker LKS 10,34111204
3411000011,Ringsaker LKS 11,34110407
3411000011,Ringsaker LKS 11,34110411
3411000011,Ringsaker LKS 11,34110412
3411000011,Ringsaker LKS 11,34110603
3411000011,Ringsaker LKS 11,34110621
3411000011,Ringsaker LKS 11,34110622
3411000011,Ringsaker LKS 11,34110623
3411000011,Ringsaker LKS 11,34110701
3411000011,Ringsaker LKS 11,34110721
3411000011,Ringsaker LKS 11,34110722
3411000011,Ringsaker LKS 11,34110901
3411000011,Ringsaker LKS 11,34110903
3411000012,Ringsaker LKS 12,34110201
3411000012,Ringsaker LKS 12,34110202
3411000012,Ringsaker LKS 12,34110203
3411000012,Ringsaker LKS 12,34110204
3411000012,Ringsaker LKS 12,34110205
3411000012,Ringsaker LKS 12,34110501
3411000012,Ringsaker LKS 12,34110503
3411000012,Ringsaker LKS 12,34110506
3411000012,Ringsaker LKS 12,34110522
3411000012,Ringsaker LKS 12,34110523
3411000012,Ringsaker LKS 12,34110524
3411000012,Ringsaker LKS 12,34110525
3411000012,Ringsaker LKS 12,34110602
3411000012,Ringsaker LKS 12,34110604
3411000013,Ringsaker LKS 13,34110125
3411000013,Ringsaker LKS 13,34110126
3411000013,Ringsaker LKS 13,34110301
3411000013,Ringsaker LKS 13,34110302
3411000013,Ringsaker LKS 13,34110306
3411000014,Ringsaker LKS 14,34110408
3411000014,Ringsaker LKS 14,34110409
3411000014,Ringsaker LKS 14,34110410
3411000014,Ringsaker LKS 14,34110521
3411000014,Ringsaker LKS 14,34110601
3411000015,Ringsaker LKS 15,34110303
3411000015,Ringsaker LKS 15,34110304
3411000015,Ringsaker LKS 15,34110305
3411000015,Ringsaker LKS 15,34110309
3412000001,Løten LKS 01,34120101
3412000001,Løten LKS 01,34120102
3412000001,Løten LKS 01,34120103
3412000001,Løten LKS 01,34120104
3412000001,Løten LKS 01,34120105
3412000001,Løten LKS 01,34120106
3412000001,Løten LKS 01,34120107
3412000001,Løten LKS 01,34120110
3412000001,Løten LKS 01,34120202
3412000001,Løten LKS 01,34120203
3412000001,Løten LKS 01,34120204
3412000001,Løten LKS 01,34120206
3412000001,Løten LKS 01,34120207
3412000001,Løten LKS 01,34120303
3412000001,Løten LKS 01,34120305
3412000002,Løten LKS 02,34120108
3412000002,Løten LKS 02,34120109
3412000002,Løten LKS 02,34120201
3412000002,Løten LKS 02,34120205
3412000002,Løten LKS 02,34120208
3412000002,Løten LKS 02,34120209
3412000002,Løten LKS 02,34120210
3412000002,Løten LKS 02,34120211
3412000002,Løten LKS 02,34120301
3412000002,Løten LKS 02,34120302
3412000002,Løten LKS 02,34120304
3412000002,Løten LKS 02,34120306
3412000002,Løten LKS 02,34120307
3413000001,Stange LKS 01,34130401
3413000001,Stange LKS 01,34130402
3413000001,Stange LKS 01,34130406
3413000001,Stange LKS 01,34130407
3413000001,Stange LKS 01,34130408
3413000001,Stange LKS 01,34130409
3413000001,Stange LKS 01,34130410
3413000001,Stange LKS 01,34130411
3413000001,Stange LKS 01,34130417
3413000001,Stange LKS 01,34130504
3413000001,Stange LKS 01,34130505
3413000001,Stange LKS 01,34130506
3413000001,Stange LKS 01,34130507
3413000002,Stange LKS 02,34130202
3413000002,Stange LKS 02,34130204
3413000002,Stange LKS 02,34130205
3413000002,Stange LKS 02,34130206
3413000002,Stange LKS 02,34130208
3413000002,Stange LKS 02,34130209
3413000002,Stange LKS 02,34130301
3413000002,Stange LKS 02,34130317
3413000002,Stange LKS 02,34130318
3413000002,Stange LKS 02,34130403
3413000002,Stange LKS 02,34130404
3413000002,Stange LKS 02,34130412
3413000002,Stange LKS 02,34130413
3413000003,Stange LKS 03,34130308
3413000003,Stange LKS 03,34130309
3413000003,Stange LKS 03,34130310
3413000003,Stange LKS 03,34130314
3413000003,Stange LKS 03,34130315
3413000003,Stange LKS 03,34130316
3413000003,Stange LKS 03,34130405
3413000004,Stange LKS 04,34130101
3413000004,Stange LKS 04,34130102
3413000004,Stange LKS 04,34130103
3413000004,Stange LKS 04,34130104
3413000004,Stange LKS 04,34130105
3413000004,Stange LKS 04,34130106
3413000004,Stange LKS 04,34130107
3413000004,Stange LKS 04,34130110
3413000004,Stange LKS 04,34130201
3413000004,Stange LKS 04,34130513
3413000005,Stange LKS 05,34130109
3413000005,Stange LKS 05,34130207
3413000005,Stange LKS 05,34130210
3413000005,Stange LKS 05,34130211
3413000005,Stange LKS 05,34130212
3413000005,Stange LKS 05,34130219
3413000005,Stange LKS 05,34130414
3413000005,Stange LKS 05,34130415
3413000005,Stange LKS 05,34130416
3413000005,Stange LKS 05,34130503
3413000006,Stange LKS 06,34130306
3413000006,Stange LKS 06,34130311
3413000006,Stange LKS 06,34130312
3413000006,Stange LKS 06,34130313
3413000007,Stange LKS 07,34130108
3413000007,Stange LKS 07,34130501
3413000007,Stange LKS 07,34130502
3413000007,Stange LKS 07,34130508
3413000007,Stange LKS 07,34130509
3413000007,Stange LKS 07,34130510
3413000007,Stange LKS 07,34130511
3413000007,Stange LKS 07,34130512
3413000008,Stange LKS 08,34130302
3413000008,Stange LKS 08,34130303
3413000008,Stange LKS 08,34130304
3413000008,Stange LKS 08,34130305
3413000008,Stange LKS 08,34130307
3414000001,Nord-Odal LKS 01,34140101
3414000001,Nord-Odal LKS 01,34140102
3414000001,Nord-Odal LKS 01,34140103
3414000001,Nord-Odal LKS 01,34140104
3414000001,Nord-Odal LKS 01,34140105
3414000001,Nord-Odal LKS 01,34140106
3414000001,Nord-Odal LKS 01,34140107
3414000001,Nord-Odal LKS 01,34140108
3414000001,Nord-Odal LKS 01,34140109
3414000001,Nord-Odal LKS 01,34140110
3414000001,Nord-Odal LKS 01,34140201
3414000001,Nord-Odal LKS 01,34140202
3414000001,Nord-Odal LKS 01,34140203
3414000001,Nord-Odal LKS 01,34140204
3414000001,Nord-Odal LKS 01,34140205
3414000001,Nord-Odal LKS 01,34140206
3414000001,Nord-Odal LKS 01,34140207
3415000001,Sør-Odal LKS 01,34150101
3415000001,Sør-Odal LKS 01,34150102
3415000001,Sør-Odal LKS 01,34150201
3415000001,Sør-Odal LKS 01,34150202
3415000001,Sør-Odal LKS 01,34150203
3415000001,Sør-Odal LKS 01,34150301
3415000001,Sør-Odal LKS 01,34150402
3415000001,Sør-Odal LKS 01,34150403
3415000001,Sør-Odal LKS 01,34150404
3415000001,Sør-Odal LKS 01,34150501
3415000001,Sør-Odal LKS 01,34150502
3415000001,Sør-Odal LKS 01,34150503
3415000002,Sør-Odal LKS 02,34150104
3415000002,Sør-Odal LKS 02,34150105
3415000002,Sør-Odal LKS 02,34150107
3415000002,Sør-Odal LKS 02,34150204
3415000002,Sør-Odal LKS 02,34150302
3415000002,Sør-Odal LKS 02,34150303
3415000002,Sør-Odal LKS 02,34150304
3415000002,Sør-Odal LKS 02,34150305
3415000002,Sør-Odal LKS 02,34150401
3415000002,Sør-Odal LKS 02,34150504
3415000003,Sør-Odal LKS 03,34150103
3415000003,Sør-Odal LKS 03,34150106
3416000001,Eidskog LKS 01,34160101
3416000001,Eidskog LKS 01,34160102
3416000001,Eidskog LKS 01,34160103
3416000001,Eidskog LKS 01,34160104
3416000001,Eidskog LKS 01,34160105
3416000001,Eidskog LKS 01,34160106
3416000001,Eidskog LKS 01,34160201
3416000001,Eidskog LKS 01,34160202
3416000001,Eidskog LKS 01,34160203
3416000001,Eidskog LKS 01,34160204
3416000001,Eidskog LKS 01,34160301
3416000001,Eidskog LKS 01,34160302
3416000001,Eidskog LKS 01,34160303
3416000001,Eidskog LKS 01,34160304
3416000001,Eidskog LKS 01,34160305
3416000001,Eidskog LKS 01,34160306
3416000001,Eidskog LKS 01,34160307
3416000001,Eidskog LKS 01,34160308
3416000001,Eidskog LKS 01,34160408
3416000001,Eidskog LKS 01,34160409
3416000001,Eidskog LKS 01,34160506
3416000001,Eidskog LKS 01,34160509
3416000001,Eidskog LKS 01,34160510
3416000002,Eidskog LKS 02,34160401
3416000002,Eidskog LKS 02,34160402
3416000002,Eidskog LKS 02,34160403
3416000002,Eidskog LKS 02,34160404
3416000002,Eidskog LKS 02,34160405
3416000002,Eidskog LKS 02,34160406
3416000002,Eidskog LKS 02,34160407
3416000002,Eidskog LKS 02,34160501
3416000002,Eidskog LKS 02,34160502
3416000002,Eidskog LKS 02,34160503
3416000002,Eidskog LKS 02,34160504
3416000002,Eidskog LKS 02,34160505
3416000002,Eidskog LKS 02,34160507
3416000002,Eidskog LKS 02,34160508
3417000001,Grue LKS 01,34170101
3417000001,Grue LKS 01,34170102
3417000001,Grue LKS 01,34170103
3417000001,Grue LKS 01,34170104
3417000001,Grue LKS 01,34170105
3417000001,Grue LKS 01,34170106
3417000001,Grue LKS 01,34170201
3417000001,Grue LKS 01,34170202
3417000001,Grue LKS 01,34170203
3417000001,Grue LKS 01,34170204
3417000001,Grue LKS 01,34170301
3417000001,Grue LKS 01,34170302
3417000001,Grue LKS 01,34170303
3417000001,Grue LKS 01,34170304
3417000001,Grue LKS 01,34170305
3417000001,Grue LKS 01,34170306
3417000001,Grue LKS 01,34170307
3417000001,Grue LKS 01,34170308
3417000001,Grue LKS 01,34170401
3417000001,Grue LKS 01,34170402
3417000001,Grue LKS 01,34170403
3417000001,Grue LKS 01,34170404
3417000001,Grue LKS 01,34170405
3417000001,Grue LKS 01,34170406
3417000001,Grue LKS 01,34170501
3417000001,Grue LKS 01,34170502
3417000001,Grue LKS 01,34170503
3417000001,Grue LKS 01,34170504
3417000001,Grue LKS 01,34170505
3417000001,Grue LKS 01,34170506
3417000001,Grue LKS 01,34170507
3418000001,Åsnes LKS 01,34180101
3418000001,Åsnes LKS 01,34180102
3418000001,Åsnes LKS 01,34180103
3418000001,Åsnes LKS 01,34180104
3418000001,Åsnes LKS 01,34180105
3418000001,Åsnes LKS 01,34180201
3418000001,Åsnes LKS 01,34180202
3418000001,Åsnes LKS 01,34180203
3418000001,Åsnes LKS 01,34180204
3418000001,Åsnes LKS 01,34180205
3418000001,Åsnes LKS 01,34180301
3418000001,Åsnes LKS 01,34180302
3418000001,Åsnes LKS 01,34180405
3418000001,Åsnes LKS 01,34180406
3418000001,Åsnes LKS 01,34180502
3418000001,Åsnes LKS 01,34180503
3418000002,Åsnes LKS 02,34180206
3418000002,Åsnes LKS 02,34180207
3418000002,Åsnes LKS 02,34180303
3418000002,Åsnes LKS 02,34180304
3418000002,Åsnes LKS 02,34180305
3418000002,Åsnes LKS 02,34180401
3418000002,Åsnes LKS 02,34180402
3418000002,Åsnes LKS 02,34180403
3418000002,Åsnes LKS 02,34180404
3418000002,Åsnes LKS 02,34180501
3419000001,Våler (Innlandet) LKS 01,34190101
3419000001,Våler (Innlandet) LKS 01,34190102
3419000001,Våler (Innlandet) LKS 01,34190103
3419000001,Våler (Innlandet) LKS 01,34190104
3419000001,Våler (Innlandet) LKS 01,34190201
3419000001,Våler (Innlandet) LKS 01,34190202
3419000001,Våler (Innlandet) LKS 01,34190301
3419000001,Våler (Innlandet) LKS 01,34190302
3419000001,Våler (Innlandet) LKS 01,34190303
3419000001,Våler (Innlandet) LKS 01,34190304
3419000001,Våler (Innlandet) LKS 01,34190305
3420000001,Elverum LKS 01,34200703
3420000001,Elverum LKS 01,34200801
3420000001,Elverum LKS 01,34200802
3420000001,Elverum LKS 01,34200803
3420000001,Elverum LKS 01,34200804
3420000001,Elverum LKS 01,34200901
3420000001,Elverum LKS 01,34200902
3420000001,Elverum LKS 01,34200903
3420000001,Elverum LKS 01,34200904
3420000001,Elverum LKS 01,34200905
3420000002,Elverum LKS 02,34200101
3420000002,Elverum LKS 02,34200102
3420000002,Elverum LKS 02,34200103
3420000002,Elverum LKS 02,34200104
3420000002,Elverum LKS 02,34200205
3420000002,Elverum LKS 02,34200702
3420000003,Elverum LKS 03,34200302
3420000003,Elverum LKS 03,34200303
3420000003,Elverum LKS 03,34200305
3420000003,Elverum LKS 03,34200407
3420000004,Elverum LKS 04,34200201
3420000004,Elverum LKS 04,34200202
3420000004,Elverum LKS 04,34200203
3420000004,Elverum LKS 04,34200204
3420000004,Elverum LKS 04,34200301
3420000004,Elverum LKS 04,34200401
3420000004,Elverum LKS 04,34200402
3420000005,Elverum LKS 05,34200601
3420000005,Elverum LKS 05,34200602
3420000005,Elverum LKS 05,34200603
3420000005,Elverum LKS 05,34200604
3420000005,Elverum LKS 05,34200605
3420000005,Elverum LKS 05,34200606
3420000006,Elverum LKS 06,34200501
3420000006,Elverum LKS 06,34200502
3420000006,Elverum LKS 06,34200503
3420000006,Elverum LKS 06,34200504
3420000007,Elverum LKS 07,34200304
3420000007,Elverum LKS 07,34200306
3420000007,Elverum LKS 07,34200701
3420000008,Elverum LKS 08,34200403
3420000008,Elverum LKS 08,34200404
3420000009,Elverum LKS 09,34200405
3420000009,Elverum LKS 09,34200406
3421000001,Trysil LKS 01,34210101
3421000001,Trysil LKS 01,34210102
3421000001,Trysil LKS 01,34210103
3421000001,Trysil LKS 01,34210104
3421000001,Trysil LKS 01,34210105
3421000001,Trysil LKS 01,34210201
3421000001,Trysil LKS 01,34210202
3421000001,Trysil LKS 01,34210203
3421000001,Trysil LKS 01,34210204
3421000001,Trysil LKS 01,34210205
3421000001,Trysil LKS 01,34210206
3421000001,Trysil LKS 01,34210301
3421000001,Trysil LKS 01,34210302
3421000001,Trysil LKS 01,34210305
3421000001,Trysil LKS 01,34210306
3421000001,Trysil LKS 01,34210307
3421000001,Trysil LKS 01,34210309
3421000001,Trysil LKS 01,34210311
3421000001,Trysil LKS 01,34210401
3421000001,Trysil LKS 01,34210402
3421000001,Trysil LKS 01,34210403
3421000001,Trysil LKS 01,34210404
3421000001,Trysil LKS 01,34210405
3421000001,Trysil LKS 01,34210406
3421000001,Trysil LKS 01,34210501
3421000001,Trysil LKS 01,34210506
3421000001,Trysil LKS 01,34210507
3421000001,Trysil LKS 01,34210508
3421000001,Trysil LKS 01,34210509
3421000001,Trysil LKS 01,34210601
3421000001,Trysil LKS 01,34210602
3421000001,Trysil LKS 01,34210603
3421000001,Trysil LKS 01,34210604
3421000001,Trysil LKS 01,34210605
3421000002,Trysil LKS 02,34210303
3421000002,Trysil LKS 02,34210308
3421000002,Trysil LKS 02,34210310
3421000002,Trysil LKS 02,34210502
3421000002,Trysil LKS 02,34210503
3421000002,Trysil LKS 02,34210504
3421000002,Trysil LKS 02,34210505
3422000001,Åmot LKS 01,34220101
3422000001,Åmot LKS 01,34220102
3422000001,Åmot LKS 01,34220103
3422000001,Åmot LKS 01,34220104
3422000001,Åmot LKS 01,34220105
3422000001,Åmot LKS 01,34220106
3422000001,Åmot LKS 01,34220107
3422000001,Åmot LKS 01,34220108
3422000001,Åmot LKS 01,34220109
3422000001,Åmot LKS 01,34220110
3422000001,Åmot LKS 01,34220111
3422000001,Åmot LKS 01,34220112
3422000001,Åmot LKS 01,34220113
3422000001,Åmot LKS 01,34220114
3422000001,Åmot LKS 01,34220201
3422000001,Åmot LKS 01,34220202
3422000001,Åmot LKS 01,34220203
3422000001,Åmot LKS 01,34220204
3422000001,Åmot LKS 01,34220205
3422000001,Åmot LKS 01,34220206
3422000001,Åmot LKS 01,34220207
3422000001,Åmot LKS 01,34220208
3422000001,Åmot LKS 01,34220209
3422000001,Åmot LKS 01,34220210
3422000001,Åmot LKS 01,34220301
3422000001,Åmot LKS 01,34220302
3422000001,Åmot LKS 01,34220303
3422000001,Åmot LKS 01,34220304
3422000001,Åmot LKS 01,34220305
3423000001,Stor-Elvdal LKS 01,34230101
3423000001,Stor-Elvdal LKS 01,34230102
3423000001,Stor-Elvdal LKS 01,34230103
3423000001,Stor-Elvdal LKS 01,34230104
3423000001,Stor-Elvdal LKS 01,34230105
3423000001,Stor-Elvdal LKS 01,34230106
3423000001,Stor-Elvdal LKS 01,34230107
3423000001,Stor-Elvdal LKS 01,34230201
3423000001,Stor-Elvdal LKS 01,34230202
3423000001,Stor-Elvdal LKS 01,34230203
3423000001,Stor-Elvdal LKS 01,34230204
3423000001,Stor-Elvdal LKS 01,34230205
3423000001,Stor-Elvdal LKS 01,34230206
3423000001,Stor-Elvdal LKS 01,34230207
3423000001,Stor-Elvdal LKS 01,34230208
3423000001,Stor-Elvdal LKS 01,34230209
3423000001,Stor-Elvdal LKS 01,34230301
3423000001,Stor-Elvdal LKS 01,34230302
3423000001,Stor-Elvdal LKS 01,34230303
3423000001,Stor-Elvdal LKS 01,34230304
3423000001,Stor-Elvdal LKS 01,34230305
3423000001,Stor-Elvdal LKS 01,34230306
3423000001,Stor-Elvdal LKS 01,34230307
3424000001,Rendalen LKS 01,34240101
3424000001,Rendalen LKS 01,34240102
3424000001,Rendalen LKS 01,34240103
3424000001,Rendalen LKS 01,34240104
3424000001,Rendalen LKS 01,34240105
3424000001,Rendalen LKS 01,34240106
3424000001,Rendalen LKS 01,34240107
3424000001,Rendalen LKS 01,34240108
3424000001,Rendalen LKS 01,34240201
3424000001,Rendalen LKS 01,34240202
3424000001,Rendalen LKS 01,34240203
3424000001,Rendalen LKS 01,34240204
3424000001,Rendalen LKS 01,34240205
3424000001,Rendalen LKS 01,34240206
3424000001,Rendalen LKS 01,34240207
3424000001,Rendalen LKS 01,34240208
3424000001,Rendalen LKS 01,34240209
3424000001,Rendalen LKS 01,34240210
3425000001,Engerdal LKS 01,34250101
3425000001,Engerdal LKS 01,34250102
3425000001,Engerdal LKS 01,34250103
3425000001,Engerdal LKS 01,34250104
3425000001,Engerdal LKS 01,34250105
3425000001,Engerdal LKS 01,34250106
3425000001,Engerdal LKS 01,34250107
3425000001,Engerdal LKS 01,34250201
3425000001,Engerdal LKS 01,34250202
3425000001,Engerdal LKS 01,34250203
3425000001,Engerdal LKS 01,34250204
3425000001,Engerdal LKS 01,34250205
3425000001,Engerdal LKS 01,34250206
3425000001,Engerdal LKS 01,34250207
3425000001,Engerdal LKS 01,34250208
3426000001,Tolga LKS 01,34260101
3426000001,Tolga LKS 01,34260102
3426000001,Tolga LKS 01,34260103
3426000001,Tolga LKS 01,34260104
3426000001,Tolga LKS 01,34260105
3426000001,Tolga LKS 01,34260106
3426000001,Tolga LKS 01,34260107
3426000001,Tolga LKS 01,34260108
3426000001,Tolga LKS 01,34260109
3426000001,Tolga LKS 01,34260110
3426000001,Tolga LKS 01,34260111
3426000001,Tolga LKS 01,34260112
3427000001,Tynset LKS 01,34270101
3427000001,Tynset LKS 01,34270102
3427000001,Tynset LKS 01,34270103
3427000001,Tynset LKS 01,34270201
3427000001,Tynset LKS 01,34270202
3427000001,Tynset LKS 01,34270206
3427000001,Tynset LKS 01,34270210
3427000001,Tynset LKS 01,34270211
3427000001,Tynset LKS 01,34270212
3427000001,Tynset LKS 01,34270301
3427000001,Tynset LKS 01,34270302
3427000001,Tynset LKS 01,34270303
3427000001,Tynset LKS 01,34270304
3427000001,Tynset LKS 01,34270305
3427000001,Tynset LKS 01,34270306
3427000001,Tynset LKS 01,34270307
3427000001,Tynset LKS 01,34270308
3427000001,Tynset LKS 01,34270309
3427000001,Tynset LKS 01,34270310
3427000001,Tynset LKS 01,34270311
3427000001,Tynset LKS 01,34270401
3427000001,Tynset LKS 01,34270402
3427000001,Tynset LKS 01,34270403
3427000001,Tynset LKS 01,34270404
3427000002,Tynset LKS 02,34270203
3427000002,Tynset LKS 02,34270204
3427000002,Tynset LKS 02,34270205
3427000002,Tynset LKS 02,34270207
3427000002,Tynset LKS 02,34270208
3427000002,Tynset LKS 02,34270209
3428000001,Alvdal LKS 01,34280101
3428000001,Alvdal LKS 01,34280102
3428000001,Alvdal LKS 01,34280103
3428000001,Alvdal LKS 01,34280104
3428000001,Alvdal LKS 01,34280105
3428000001,Alvdal LKS 01,34280106
3428000001,Alvdal LKS 01,34280107
3428000001,Alvdal LKS 01,34280108
3428000001,Alvdal LKS 01,34280109
3428000001,Alvdal LKS 01,34280110
3428000001,Alvdal LKS 01,34280111
3428000001,Alvdal LKS 01,34280112
3428000001,Alvdal LKS 01,34280201
3428000001,Alvdal LKS 01,34280202
3428000001,Alvdal LKS 01,34280203
3428000001,Alvdal LKS 01,34280204
3428000001,Alvdal LKS 01,34280205
3428000001,Alvdal LKS 01,34280206
3428000001,Alvdal LKS 01,34280207
3428000001,Alvdal LKS 01,34280208
3428000001,Alvdal LKS 01,34280209
3428000001,Alvdal LKS 01,34280210
3429000001,Folldal LKS 01,34290101
3429000001,Folldal LKS 01,34290102
3429000001,Folldal LKS 01,34290103
3429000001,Folldal LKS 01,34290104
3429000001,Folldal LKS 01,34290105
3429000001,Folldal LKS 01,34290106
3429000001,Folldal LKS 01,34290107
3429000001,Folldal LKS 01,34290108
3429000001,Folldal LKS 01,34290109
3429000001,Folldal LKS 01,34290110
3429000001,Folldal LKS 01,34290111
3429000001,Folldal LKS 01,34290112
3429000001,Folldal LKS 01,34290113
3429000001,Folldal LKS 01,34290114
3429000001,Folldal LKS 01,34290115
3430000001,Os LKS 01,34300101
3430000001,Os LKS 01,34300102
3430000001,Os LKS 01,34300103
3430000001,Os LKS 01,34300104
3430000001,Os LKS 01,34300105
3430000001,Os LKS 01,34300106
3430000001,Os LKS 01,34300107
3430000001,Os LKS 01,34300108
3430000001,Os LKS 01,34300109
3430000001,Os LKS 01,34300110
3430000001,Os LKS 01,34300111
3431000001,Dovre LKS 01,34310101
3431000001,Dovre LKS 01,34310102
3431000001,Dovre LKS 01,34310103
3431000001,Dovre LKS 01,34310104
3431000001,Dovre LKS 01,34310105
3431000001,Dovre LKS 01,34310106
3431000001,Dovre LKS 01,34310107
3431000001,Dovre LKS 01,34310108
3431000001,Dovre LKS 01,34310109
3431000001,Dovre LKS 01,34310110
3431000001,Dovre LKS 01,34310201
3431000001,Dovre LKS 01,34310202
3431000001,Dovre LKS 01,34310203
3431000001,Dovre LKS 01,34310204
3431000001,Dovre LKS 01,34310205
3431000001,Dovre LKS 01,34310206
3431000001,Dovre LKS 01,34310207
3431000001,Dovre LKS 01,34310208
